ID,CityCode,CityName,Country,StateID,AirportName,IsRail,Source,Region1,Region2,Region3,Region4,Region5,Latitude,Longitude,ValidFrom,ValidTo
2858,MUI,Fort Indiantown,692,NULL,Muir Aaf,0,NULL,NULL,NULL,NULL,NULL,NULL,40.43479919,-76.56939697,NULL,NULL
2859,BYS,Fort Irwin,692,824,Fort Irwin Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,35.2804985,-116.6299973,NULL,NULL
2860,RBN,Fort Jefferson,692,NULL,Fort Jefferson,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2861,FTK,Fort Knox,692,837,Godman Army Air Field,0,NULL,NULL,NULL,NULL,NULL,NULL,37.90710068,-85.9720993,NULL,NULL
2862,HOW,Fort Kobbe,632,NULL,Howard Afb,0,NULL,889,892,907,908,920,8.916666667,-79.58333333,NULL,NULL
2863,FLV,Fort Leavenworth,692,836,Sherman Army Air Field,0,NULL,NULL,NULL,NULL,NULL,NULL,39.36830139,-94.91470337,NULL,NULL
2864,YJF,Fort Liard,496,777,Fort Liard Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,60.2358017,-123.4690018,NULL,NULL
2865,HZP,Fort MacKay,496,769,Horizon Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,57.38169861,-111.7009964,NULL,NULL
2866,FMS,Fort Madison,692,832,Fort Madison Municipal,0,NULL,888,890,897,908,915,40.65930176,-91.32679749,NULL,NULL
2867,ZFM,Fort McPherson,496,777,Fort McPherson Arpt,0,NULL,888,890,897,908,915,67.40750122,-134.8609924,NULL,NULL
2868,FME,Fort Meade,692,840,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,39.08539963,-76.75939941,NULL,NULL
2869,FMY,Fort Myers,692,829,Page Field Airport,0,NULL,888,890,897,908,915,26.58659935,-81.86329651,NULL,NULL
2870,YYE,Fort Nelson,496,770,Northern Rockies Regional Arpt,0,NULL,888,890,897,908,915,58.83639908,-122.5970001,NULL,NULL
2871,FPR,Fort Pierce,692,829,St Lucie County Arpt,0,NULL,888,890,897,908,915,27.49510002,-80.36830139,NULL,NULL
2872,POE,Fort Polk,692,838,Fort Polk Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,31.0447998,-93.1917038,NULL,NULL
2873,YFL,Fort Reliance,496,777,Fort Reliance Seaplane Base,0,NULL,NULL,NULL,NULL,NULL,NULL,62.7,-109.167,NULL,NULL
2874,FRI,Fort Riley(Junction City),692,836,Marshall Army Air Field,0,NULL,888,890,897,908,915,39.05530167,-96.76450348,NULL,NULL
2875,FSK,Fort Scott,692,836,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,37.79840088,-94.76940155,NULL,NULL
2876,YER,Fort Severn,496,779,Fort Severn Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,56.01890182,-87.67610168,NULL,NULL
2877,FSN,Fort Sheridan,692,834,Haley Army Airfield,0,NULL,NULL,NULL,NULL,NULL,NULL,42.221,-87.817,NULL,NULL
2878,FSI,Fort Sill,692,856,Henry Post Army Air Field (Fort Sill),0,NULL,NULL,NULL,NULL,NULL,NULL,34.64979935,-98.40219879,NULL,NULL
2879,YFS,Fort Simpson,496,777,Fort Simpson Arpt,0,NULL,888,890,897,908,915,61.7602005,-121.2369995,NULL,NULL
2880,FST,Fort Stockton,692,864,Pecos County Arpt,0,NULL,888,890,897,908,915,30.91570091,-102.9160004,NULL,NULL
2881,FSU,Fort Sumner,692,852,Fort Sumner Municipal Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,34.48339844,-104.2170029,NULL,NULL
2882,FWM,Fort William,536,NULL,Fort William Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2883,FOR,Fortaleza,489,746,Pinto Martines Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-3.776279926,-38.5326004,NULL,NULL
2884,FON,Fortuna,508,NULL,Arenal Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,10.478,-84.634499,NULL,NULL
2885,ZCP,Foshan,506,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2886,FSL,Fossil Downs Station,471,869,Fossil Downs Airport,0,NULL,889,893,905,913,919,-18.1321,125.7873,NULL,NULL
2887,FOU,Fougamou,535,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-1.282999992,10.61699963,NULL,NULL
2888,FOM,Foumban,505,NULL,Foumban,0,NULL,NULL,NULL,NULL,NULL,NULL,5.636919975,10.75080013,NULL,NULL
2889,FOX,Fox,692,NULL,Sabre Sub Ref,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2890,FGL,Fox Glacier,630,NULL,NULL,0,NULL,889,894,905,913,919,-43.46310043,170,NULL,NULL
2891,YFX,Fox Harbour,496,803,Fox Harbour Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,52.37279892,-55.6739006,NULL,NULL
2892,FOY,Foya,590,NULL,Foya,0,NULL,NULL,NULL,NULL,NULL,NULL,8.3513,-10.2269,NULL,NULL
2893,FRC,Franca,489,767,Tenente Lund Presetto Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-20.592199,-47.3829,NULL,NULL
2894,MVB,Franceville Mvengue,535,NULL,Franceville Mvengue Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-1.656159997,13.43799973,NULL,NULL
2895,FBE,Francisco Beltrao,489,859,Paulo Abdala Arpt,0,NULL,889,892,900,910,918,-26.05920029,-53.06349945,NULL,NULL
2896,FRW,Francistown,493,NULL,Francistown Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-21.1595993,27.47450066,NULL,NULL
2897,FFT,Frankfort,692,837,NULL,0,NULL,888,890,897,908,915,38.18249893,-84.90470123,NULL,NULL
2898,FRA,Frankfurt,516,NULL,Frankfurt Intl,0,NULL,889,891,898,909,916,50.033333,8.570556,NULL,NULL
2899,ZFR,Frankfurt An Der Oder,516,NULL,Frankfurt (Oder) Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2900,FKL,Franklin,692,858,Venango Regional Arpt,0,NULL,888,890,897,908,915,41.37789917,-79.86039734,NULL,NULL
2901,FKN,Franklin,692,866,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,36.69810104,-76.90380096,NULL,NULL
2902,WHO,Franz Josef,630,NULL,NULL,0,NULL,889,894,905,913,919,-43.36309814,170.1340027,NULL,NULL
2903,ZHE,Frauenfeld,501,NULL,Frauenfeld Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2904,ZBJ,Fredericia,518,NULL,Fredericia Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2905,FDK,Frederick,692,840,Frederick Municipal,0,NULL,888,890,897,908,915,39.41759872,-77.3742981,NULL,NULL
2906,FDR,Frederick,692,856,Frederick Regional Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,34.35200119,-98.98390198,NULL,NULL
2907,QFH,Frederickshavn,518,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2908,YFC,Fredericton,496,773,Fredericton Municipal,0,NULL,888,890,897,908,915,45.8689003,-66.53720093,NULL,NULL
2909,XFC,Fredericton Junction,496,773,Fredericton Junction Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2910,XKF,Fredrikstad,626,NULL,Fredrikstad Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2911,FPO,Freeport,490,NULL,Grand Bahama Intl Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,26.55870056,-78.69560242,NULL,NULL
2912,FEP,Freeport,692,834,Albertus Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,42.24620056,-89.58200073,NULL,NULL
2913,FNA,Freetown,662,NULL,Lungi Intl Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,8.616439819,-13.19550037,NULL,NULL
2914,FRK,Fregate Island,654,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-4.583,55.950001,NULL,NULL
2915,QFB,Freiburg,516,NULL,Freiburg Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2916,FAQ,Freida River,635,NULL,Freida River,0,NULL,NULL,NULL,NULL,NULL,NULL,-4.610468,141.960138,NULL,NULL
2917,QFL,Freilassing,516,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2918,FRJ,Frejus,534,NULL,Frejus Arpt,0,NULL,889,891,898,909,916,43.4175,6.7357,NULL,NULL
2919,JFM,Fremantle,471,869,Fremantle Heliport,0,NULL,889,893,905,913,919,-32.04333333,115.7394444,NULL,NULL
2920,FET,Fremont,692,849,Fremont Municipal Airport,0,NULL,888,890,897,908,915,41.44910049,-96.52020264,NULL,NULL
2921,FRH,French Lick,692,835,French Lick Municipal Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,38.50619888,-86.63690186,NULL,NULL
2922,WFK,Frenchville,692,841,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,47.28549957,-68.31279755,NULL,NULL
2923,FRP,Fresh Water Bay,692,NULL,Fresh Water Bay,0,NULL,888,890,897,908,915,57.84583333,-135.025,NULL,NULL
2924,FAT,Fresno,692,824,Fresno Air Terminal,0,NULL,888,890,897,908,915,36.77619934,-119.7180023,NULL,NULL
2925,FIG,Fria,545,NULL,Fria,0,NULL,NULL,NULL,NULL,NULL,NULL,10.35060024,-13.56919956,NULL,NULL
2926,ZHF,Fribourg,501,NULL,Fribourg Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2927,FRD,Friday Harbor,692,869,Friday Harbor Airport,0,NULL,888,890,897,908,915,48.52199936,-123.0240021,NULL,NULL
2928,FDH,Friedrichshafen,516,NULL,Friedrichshafen Lowenthal,0,NULL,889,891,898,909,916,47.67129898,9.511489868,NULL,NULL
2929,FRZ,Fritzlar,516,NULL,Fritzlar Airbase,0,NULL,NULL,NULL,NULL,NULL,NULL,51.1146,9.286,NULL,NULL
2930,FRR,Front Royal,692,866,Warren County Arpt,0,NULL,888,890,897,908,915,38.91749954,-78.25350189,NULL,NULL
2931,QFR,Frosinone,569,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2932,FRT,Frutillar,504,NULL,NULL,0,NULL,889,892,900,910,918,-41.11700058,-73.05000305,NULL,NULL
2933,FRY,Fryeburg,692,841,Fryeburg Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,43.99110031,-70.94789886,NULL,NULL
2934,YSI,Frying Pan Island,496,779,Parry Sound/Frying Pan Island-Sans Souci Seaplane Base,0,NULL,NULL,NULL,NULL,NULL,NULL,45.173302,-80.137497,NULL,NULL
2935,QFE,Ft Benning,692,830,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2936,FNL,Ft Collins,692,825,Municipal Airport,0,NULL,888,890,897,908,915,40.451804,-105.011,NULL,NULL
2937,FDF,Ft De France,609,NULL,Martinique A Cesaire Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,14.5909996,-61.00320053,NULL,NULL
2938,FHU,Ft Huachuca,692,823,Sierra Vista Municipal,0,NULL,888,890,897,908,915,31.58849907,-110.3440018,NULL,NULL
2939,TBN,Ft Leonard Wood,692,844,Forney Field,0,NULL,NULL,NULL,NULL,NULL,NULL,37.74160004,-92.14070129,NULL,NULL
2940,YMM,Ft McMurray,496,769,Ft McMurray Municipal Arpt,0,NULL,888,890,897,908,915,56.65330124,-111.2220001,NULL,NULL
2941,FSM,Ft Smith,692,822,Fort Smith Regional Arpt,0,NULL,888,890,897,908,915,35.33660126,-94.36740112,NULL,NULL
2942,YSM,Ft Smith,496,777,Ft Smith Municipal Arpt,0,NULL,888,890,897,908,915,60.02030182,-111.961998,NULL,NULL
2943,YXJ,Ft St John,496,770,Ft St John Municipal Arpt,0,NULL,888,890,897,908,915,56.23809814,-120.7399979,NULL,NULL
2944,FWA,Ft Wayne,692,835,Fort Wayne International Arpt,0,NULL,888,890,897,908,915,40.97850037,-85.19509888,NULL,NULL
2945,FTW,Ft Worth,692,864,Fort Worth Meacham Intl Arpt,0,NULL,888,890,897,908,915,32.819801,-97.362396,NULL,NULL
2946,FYU,Ft Yukon,692,819,NULL,0,NULL,888,890,897,908,915,66.57150269,-145.25,NULL,NULL
2947,FGR,Fuengirola,527,NULL,Fuengirola Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2948,OLK,Fuerte Olimpo,645,NULL,Fuerte Olimpo Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-21.0452,-57.8825,NULL,NULL
2949,FUJ,Fukue,573,NULL,Fukue Arpt,0,NULL,889,893,901,911,919,32.66630173,128.8329926,NULL,NULL
2950,FKJ,FUKUI,573,NULL,NULL,0,NULL,889,893,901,911,919,36.14279938,136.223999,NULL,NULL
2951,FUK,Fukuoka,573,NULL,Fukuoka Arpt,0,NULL,889,893,901,911,919,33.58589935,130.451004,NULL,NULL
2952,FKS,Fukushima,573,NULL,Fukushima Arpt,0,NULL,889,893,901,911,919,37.22740173,140.4309998,NULL,NULL
2953,PAR,Paris,534,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2954,QFY,Fukuyama,573,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2955,ZEE,Fulda,516,NULL,Fulda Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2956,FUB,Fulleborn,635,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-6.1518,150.6264,NULL,NULL
2957,FUL,Fullerton,692,824,Fullerton Municipal Arpt,0,NULL,888,890,897,908,915,33.87200165,-117.9800034,NULL,NULL
2958,FUM,Fuma,635,NULL,Fuma,0,NULL,NULL,NULL,NULL,NULL,NULL,-6.3933,142.4408,NULL,NULL
2959,FUN,Funafuti,686,NULL,Funafuti International,0,NULL,NULL,NULL,NULL,NULL,NULL,-8.525,179.195999,NULL,NULL
2960,FNC,Funchal,643,NULL,Madeira Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,32.697899,-16.7745,NULL,NULL
2961,FNR,Funter Bay,692,819,NULL,0,NULL,888,890,897,908,915,58.25439835,-134.897995,NULL,NULL
2962,FUO,Fuoshan,506,NULL,Fuoshan Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,23.08329964,113.0699997,NULL,NULL
2963,FEL,Furstenfeldbruck,516,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,48.205555,11.266944,NULL,NULL
2964,FFU,Futaleufu,504,NULL,Futaleufu,0,NULL,NULL,NULL,NULL,NULL,NULL,-43.18920135,-71.85109711,NULL,NULL
2965,FUT,Futuna,702,NULL,Pointe Vele Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,-14.31140041,-178.0659943,NULL,NULL
2966,FTA,Futuna Island,701,NULL,Futuna Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,-19.51639938,170.2319946,NULL,NULL
2967,FVM,Fuvahmulak Island,614,NULL,Fuvahmulak Island Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-0.309722222,73.435,NULL,NULL
2968,FUG,Fuyang,506,NULL,Fuyang Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,32.882157,115.734364,NULL,NULL
2969,FYJ,Fuyuan,506,NULL,Fuyuan Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,48.199494,134.366447,NULL,NULL
2970,FYN,Fuyun,506,NULL,Fuyun Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,46.804169,89.512006,NULL,NULL
2971,FOC,Fuzhou,506,NULL,Fuzhou Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,25.93510056,119.663002,NULL,NULL
2972,GBB,Gabala,474,NULL,Gabala Intl Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,40.826667,47.7125,NULL,NULL
2973,GAB,Gabbs,692,853,Gabbs Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,38.92409897,-117.9589996,NULL,NULL
2974,GAE,Gabes,682,NULL,Matmata Arpt,0,NULL,889,891,903,912,916,33.87689972,10.10330009,NULL,NULL
2975,GBE,Gaborone,493,NULL,Gaborone Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-24.55520058,25.91819954,NULL,NULL
2976,SYF,Gabriola Island,496,770,Silva Bay Seaplane Base,0,NULL,NULL,NULL,NULL,NULL,NULL,49.15,-123.696,NULL,NULL
2977,GCH,Gachsaran,567,NULL,Gachsaran,0,NULL,NULL,NULL,NULL,NULL,NULL,30.33760071,50.82799912,NULL,NULL
2978,GAD,Gadsden,692,820,Gadsden Municipal,0,NULL,888,890,897,908,915,33.972599,-86.088996,NULL,NULL
2979,GAF,Gafsa,682,NULL,Gafsa,0,NULL,NULL,NULL,NULL,NULL,NULL,34.42200089,8.822500229,NULL,NULL
2980,GAV,Gag Island,560,NULL,Gag Island,0,NULL,889,894,901,911,919,-0.400555998,129.8950043,NULL,NULL
2981,GAG,Gage,692,856,Gage Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,36.29550171,-99.77639771,NULL,NULL
2982,YCX,Gagetown,496,NULL,Gagetown,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2983,GGN,Gagnoa,502,NULL,Gagnoa,0,NULL,NULL,NULL,NULL,NULL,NULL,6.132999897,-5.949999809,NULL,NULL
2984,GLE,Gainesville,692,864,Gainesville Municipal Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,33.65140152,-97.1969986,NULL,NULL
2985,GNV,Gainesville,692,829,Gainesville Regional,0,NULL,888,890,897,908,915,29.69009972,-82.27179718,NULL,NULL
2986,GVL,Gainesville,692,830,Lee Gilmer Memorial Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,34.27259827,-83.8302002,NULL,NULL
2987,LAX,Los Angeles,692,824,Los Angeles Intl Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,33.94250107,-118.4079971,NULL,NULL
2988,GAI,Gaithersburg,692,840,Montgomery Cty Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,39.16830063,-77.16600037,NULL,NULL
2989,GAK,Gakona,692,NULL,Gakona,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2990,GOY,Gal Oya,589,NULL,Gal Oya,0,NULL,NULL,NULL,NULL,NULL,NULL,7.33776,81.62594,NULL,NULL
2991,GPS,Galapagos Is,522,NULL,Baltra Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-0.453758001,-90.26589966,NULL,NULL
2992,GBH,Galbraith Lake,692,819,Galbraith Lake Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,68.47969818,-149.4900055,NULL,NULL
2993,GLK,GALCAIO,665,NULL,Abdullahi Yusuf International Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,6.780829906,47.45470047,NULL,NULL
2994,GLX,Galela,560,NULL,NULL,0,NULL,889,894,901,911,919,1.83833003,127.7860031,NULL,NULL
2995,GAL,Galena,692,819,Edward G Pitka Sr Arpt,0,NULL,888,890,897,908,915,64.73619843,-156.9369965,NULL,NULL
2996,GBG,Galesburg,692,834,Galesburg Arpt,0,NULL,888,890,897,908,915,40.93799973,-90.43109894,NULL,NULL
2997,YMF,Galiano Island,496,770,Montague Harbour Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2998,GQQ,Galion,692,855,Galion Municipal Arpt,0,NULL,888,890,897,908,915,40.7533989,-82.72380066,NULL,NULL
2999,GEV,Gallivare,656,NULL,Gallivare Arpt,0,NULL,889,891,898,909,916,67.13240051,20.81459999,NULL,NULL
3000,GUP,Gallup,692,852,Gallup Municipal,0,NULL,888,890,897,908,915,35.51110077,-108.7890015,NULL,NULL
3001,GLS,Galveston,692,864,Scholes Intl Arpt,0,NULL,888,890,897,908,915,29.26530075,-94.86039734,NULL,NULL
3002,GWY,Galway,561,NULL,Carnmore Arpt,0,NULL,889,891,898,909,916,53.30020142,-8.941590309,NULL,NULL
3003,GRA,Gamarra,507,NULL,NULL,0,NULL,889,892,900,910,918,8.2,-73.78333333,NULL,NULL
3004,GAX,Gamba,535,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-2.785278,10.047222,NULL,NULL
3005,GMB,Gambela,528,NULL,Gambela Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,8.128760338,34.56309891,NULL,NULL
3006,GAM,Gambell,692,819,NULL,0,NULL,888,890,897,908,915,63.76679993,-171.7330017,NULL,NULL
3007,GMR,Gambier Island,634,NULL,Gambier Island Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-23.07990074,-134.8899994,NULL,NULL
3008,GMM,Gamboma,500,NULL,Gamboma,0,NULL,NULL,NULL,NULL,NULL,NULL,-1.829403,15.885237,NULL,NULL
3009,GBP,Gamboola,471,NULL,Gamboola,0,NULL,889,893,905,913,919,-16.54999924,143.6670074,NULL,NULL
3010,YRA,Gameti,496,777,Rae Lakes Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,64.1160965,-117.3099976,NULL,NULL
3011,GAN,Gan Island,614,NULL,Gan International Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-0.693342,73.155602,NULL,NULL
3012,XGW,Gananoque,496,779,Gananoque Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3013,GDJ,Gandajika,NULL,NULL,Gandajika,0,NULL,NULL,NULL,NULL,NULL,NULL,-6.733,23.950001,NULL,NULL
3014,YQX,Gander,496,803,Gander International,0,NULL,888,890,897,908,915,48.93690109,-54.56809998,NULL,NULL
3015,GEK,Ganes Creek,692,819,Ganes Creek Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3016,GAW,Gangaw,605,NULL,Gangaw,0,NULL,NULL,NULL,NULL,NULL,NULL,22.17469978,94.13439941,NULL,NULL
3017,KAG,Gangneung,581,NULL,Gangneung Air Base,0,NULL,NULL,NULL,NULL,NULL,NULL,37.753601,128.943915,NULL,NULL
3018,KOW,Ganzhou,506,NULL,Ganzhou Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,25.853333,114.778889,NULL,NULL
3019,GAQ,Gao,604,NULL,Gao,0,NULL,NULL,NULL,NULL,NULL,NULL,16.24839973,-0.005456,NULL,NULL
3020,XGA,Gaoua,479,NULL,Gaoua,0,NULL,NULL,NULL,NULL,NULL,NULL,10.384059,-3.163454,NULL,NULL
3021,GAT,Gap France,534,NULL,Tallard Arpt,0,NULL,889,891,898,909,916,44.455002,6.03778,NULL,NULL
3022,GHE,Garachine,632,NULL,Garachine,0,NULL,NULL,NULL,NULL,NULL,NULL,8.0644,-78.3673,NULL,NULL
3023,GAR,Garaina,635,NULL,Garaina Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-7.875625027,147.1412659,NULL,NULL
3024,GRL,Garasa,635,NULL,Garasa,0,NULL,NULL,NULL,NULL,NULL,NULL,-7.980713,147.213461,NULL,NULL
3025,GBM,Garbaharey,665,NULL,Milton Keynes Central,0,NULL,NULL,NULL,NULL,NULL,NULL,3.32294,42.21309,NULL,NULL
3026,ZEH,Garbsen,516,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3027,GCK,Garden City,692,836,Garden City Municipal,0,NULL,888,890,897,908,915,37.92750168,-100.723999,NULL,NULL
3028,JHC,Garden City,692,854,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3029,LON,London,536,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3030,YIV,Garden Hill Island Lake,496,772,Island Lake Arpt,0,NULL,888,890,897,908,915,53.85720062,-94.6536026,NULL,NULL
3031,GPN,Garden Point,471,777,this is an airport - fill in name,0,NULL,NULL,NULL,NULL,NULL,NULL,-11.40250015,130.4219971,NULL,NULL
3032,GRG,Gardez,460,NULL,Gardez,0,NULL,NULL,NULL,NULL,NULL,NULL,33.63150024,69.23940277,NULL,NULL
3033,GDM,Gardner,692,839,Gardner Municipal Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,42.54999924,-72.01609802,NULL,NULL
3034,GSR,Gardo,665,NULL,Gardo,0,NULL,NULL,NULL,NULL,NULL,NULL,9.517000198,49.08300018,NULL,NULL
3035,GAS,Garissa,574,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-0.46350801,39.64830017,NULL,NULL
3036,ZEI,Garmisch Partenkirchen,516,NULL,Garmisch-Partenkirchen Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3037,GGR,Garoe,665,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,8.457942,48.567407,NULL,NULL
3038,GOU,Garoua,505,NULL,Garoua Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,9.335889816,13.37010002,NULL,NULL
3039,GRH,Garuahi,635,NULL,Garuahi,0,NULL,NULL,NULL,NULL,NULL,NULL,-10.225149,150.487667,NULL,NULL
3040,GYY,Gary,692,835,Chicago International Arpt,0,NULL,888,890,897,908,915,41.61629868,-87.41280365,NULL,NULL
3041,GSC,Gascoyne Junction,471,869,Gascoyne Junction Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,-25.0546,115.2026,NULL,NULL
3042,GMI,Gasmata,635,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-6.271110058,150.3309937,NULL,NULL
3043,YGP,Gaspe,496,781,Gaspe Municipal Arpt,0,NULL,888,890,897,908,915,48.77529907,-64.47859955,NULL,NULL
3044,ELQ,Gassim,652,NULL,Gassim Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,26.30279922,43.7743988,NULL,NULL
3045,GBC,Gasuke,635,NULL,Gasuke,0,NULL,NULL,NULL,NULL,NULL,NULL,-6.1028,141.7393,NULL,NULL
3046,YND,Gatineau Hull,496,781,Gatineau Hull Municipal Arpt,0,NULL,888,890,897,908,915,45.52170181,-75.56359863,NULL,NULL
3047,GKT,Gatlinburg,692,863,Gatlinburg Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,35.85779953,-83.52870178,NULL,NULL
3048,GTA,Gatokae,653,NULL,Gatokae Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,-8.739167,158.203056,NULL,NULL
3049,ZGU,Gaua Island,701,NULL,Gaua Island Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,-14.21809959,167.5870056,NULL,NULL
3050,GVX,Gavle,656,NULL,Sandviken Arpt,0,NULL,889,891,898,909,916,60.59329987,16.95140076,NULL,NULL
3051,GAY,Gaya,564,NULL,Gaya Arpt,0,NULL,889,893,901,911,919,24.74430084,84.95120239,NULL,NULL
3052,GLR,Gaylord,692,842,Otsego Arpt,0,NULL,888,890,897,908,915,45.01350021,-84.70359802,NULL,NULL
3053,GAH,Gayndah,471,NULL,Gayndah,0,NULL,NULL,NULL,NULL,NULL,NULL,-25.61440086,151.6190033,NULL,NULL
3054,GZA,Gaza,642,NULL,Gaza International Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,31.24640083,34.27610016,NULL,NULL
